,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,53.742,51.264,52.787,52.661,52.668,52.37,53.295,53.265,52.43,52.481,53.223,52.586,52.923,52.695,53.324,53.177,52.907,53.432,52.978,53.149
1,-77.33,-75.304,-76.403,-76.442,-76.505,-76.06,-76.932,-76.963,-76.244,-76.245,-76.968,-76.288,-76.625,-76.413,-77.042,-76.899,-76.627,-77.124,-76.689,-76.861
2,-2.5543,-2.4421,-2.5815,-2.493,-2.4817,-2.5877,-2.6314,-2.5741,-2.4575,-2.5063,-2.526,-2.5688,-2.57,-2.5569,-2.5569,-2.5507,-2.5547,-2.5815,-2.5627,-2.5599
3,-0.0028447,-0.0021473,-0.0026948,-0.0034244,-0.0032146,-0.0026494,-0.0032066,-0.0033304,-0.0029779,-0.0028821,-0.0031167,-0.0031401,-0.0032111,-0.0031464,-0.003123,-0.0030391,-0.0032095,-0.0031513,-0.003246,-0.0032097
4,-2.1079e-06,-2.2883e-06,-2.1822e-06,-3.6738e-06,-3.5207e-06,-2.555e-06,-3.1215e-06,-3.4831e-06,-2.8923e-06,-2.8881e-06,-2.9654e-06,-3.1351e-06,-3.1899e-06,-2.9857e-06,-2.9884e-06,-3.0315e-06,-3.2496e-06,-3.0714e-06,-3.2531e-06,-3.1446e-06
5,1.1933,1.1471,1.1548,1.1068,1.0851,1.1094,1.0905,1.1016,1.0907,1.0968,1.1051,1.0868,1.0967,1.0953,1.0956,1.0952,1.0959,1.096,1.0973,1.095
6,0.4382,0.31862,0.38204,0.3807,0.37447,0.37266,0.36212,0.35077,0.36066,0.35325,0.34959,0.36496,0.3568,0.36319,0.3612,0.36111,0.36032,0.3585,0.35856,0.3596
7,0.006959,0.0062916,0.0039595,0.0050966,0.0053684,0.0046667,0.0038738,0.0052795,0.0052456,0.0053998,0.0055141,0.005875,0.0059541,0.0055863,0.0060146,0.0056035,0.0053912,0.0059236,0.0054926,0.0056688
8,0.00046847,0.00021941,0.0021471,0.0010518,0.00071426,-2.242,0.0018404,0.00075233,0.00059432,0.00038418,0.00034733,0.0002858,0.00024871,0.00040875,0.00023287,0.00035252,0.00047712,0.00022574,0.00039555,0.00033422
9,-1.1898e-05,-1.4482e-05,-2.7043e-05,-6.4223e-06,-4.4413e-06,2.2431,-3.0322e-06,-8.0082e-06,-1.1648e-05,-7.6668e-06,-1.1959e-05,-9.9108e-06,-1.1728e-05,-1.329e-05,-1.4602e-05,-1.0148e-05,-9.0126e-06,-1.1435e-05,-8.124e-06,-9.2198e-06
10,-4.3019e-07,4.3909e-07,5.3048e-06,,,-1.5077e-06,,,-1.3634e-06,,-1.1343e-07,,-2.6641e-08,-6.068e-07,-1.6168e-07,-3.6656e-07,,-7.2371e-08,,
