,0,1,2,3
0,25.685,25.762,25.791,25.63
1,-61.149,-61.203,-61.258,-61.097
2,-2.1776,-2.2,-2.1823,-2.1812
3,-0.013835,-0.013958,-0.013829,-0.013829
4,-0.00012712,-0.00012769,-0.00012664,-0.00012678
5,0.12985,0.12982,0.12986,0.1296
6,0.095233,0.095234,0.095319,0.095197
7,-5.8494e-05,-6.8288e-05,-5.8459e-05,-6.8134e-05
8,-2.0506e-07,-1.641e-06,-1.985e-07,-1.8305e-06
