,0,1,2
0,22.908,22.964,22.843
1,-47.681,-47.805,-47.7
2,-1.4845,-1.4986,-1.5005
3,-0.007281,-0.0073129,-0.0073142
4,-5.8836e-05,-5.8826e-05,-5.8881e-05
5,0.095292,0.090189,0.090783
6,0.069687,0.06632,0.066736
7,-4.6107e-05,-5.351e-05,-5.376e-05
8,-6.3759e-07,-1.5611e-06,-1.26e-06
