,0,1,2,3,4,5,6,7,8,9
0,6.7194,6.5406,6.7837,6.6769,6.6317,6.7752,6.7277,6.6787,6.7128,6.7502
1,-13.962,-13.812,-14.051,-13.937,-13.889,-14.028,-13.985,-13.937,-13.972,-14.005
2,-0.27548,-0.2745,-0.27596,-0.27091,-0.27184,-0.27786,-0.27525,-0.27473,-0.27386,-0.27686
3,-0.00010576,-0.00010555,-0.00010367,-9.8568e-05,-0.00010062,-0.00010424,-0.00010481,-0.00010358,-0.00010269,-0.00010341
4,-3.812e-09,-2.6892e-09,-2.1301e-09,-1.4936e-09,-2.0485e-09,-1.9016e-09,-1.6983e-09,-3.3216e-09,-2.2057e-09,-2.5682e-09
5,0.025217,0.025267,0.025972,0.026184,0.026145,0.025963,0.025908,0.025917,0.025944,0.025982
6,0.018641,0.018666,0.019078,0.019157,0.019161,0.019071,0.019037,0.01904,0.019054,0.019076
7,-7.5685e-06,-9.4207e-06,-8.0592e-06,-7.3387e-06,-7.6716e-06,-8.1301e-06,-8.1704e-06,-8.2487e-06,-8.21e-06,-8.0711e-06
