	element	cell size	cell type	kpd	err us	err vasp	diff in errors	kp file	grid type
233	W	1	body centered cubic	0.51320053899313056	0.014436635999999226	0.014441635999999036	4.999999999810711e-06	4	sc
234	W	1	body centered cubic	0.89810094323797851	0.01016663599999923	0.01016463599999895	-2.000000000279556e-06	5	sc
235	W	1	body centered cubic	1.2830013474828263	0.0019103640000004418	0.001906364000001659	-3.999999998782755e-06	6	sc
236	W	1	body centered cubic	1.9245020212242396	0.006115635999998759	0.006116635999999787	1.0000000010279564e-06	7	sc
237	W	1	body centered cubic	2.5660026949656527	0.009171364000000182	0.00916336400000084	-7.999999999341867e-06	8	sc
238	W	1	body centered cubic	3.5282537055777725	0.010124635999998688	0.010125635999999716	1.0000000010279564e-06	9	sc
239	W	1	body centered cubic	4.4905047161898928	0.0004153640000001957	0.00041736400000047524	2.000000000279556e-06	10	sc
240	W	1	body centered cubic	5.8376561310468604	0.0012336359999984836	0.0012366359999997911	3.0000000013075123e-06	11	sc
241	W	1	body centered cubic	7.1848075459038281	0.003418364000001617	0.00341336400000003	-5.000000001587068e-06	12	sc
242	W	1	body centered cubic	8.9810094323797856	0.0008243640000014096	0.0008213640000001021	-3.0000000013075123e-06	13	sc
243	W	1	body centered cubic	10.777211318855741	0.0010306359999994186	0.0010366359999984809	5.999999999062311e-06	14	sc
244	W	1	body centered cubic	13.086613744324829	0.0007653640000011563	0.0007603640000013456	-4.999999999810711e-06	15	sc
245	W	1	body centered cubic	15.396016169793917	0.0012366359999997911	0.0012416359999996018	4.999999999810711e-06	16	sc
246	W	1	body centered cubic	18.282769201630277	0.0002873640000000677	0.00028236400000025696	-4.999999999810711e-06	17	sc
247	W	1	body centered cubic	21.169522233466637	0.0005396359999991773	0.0005436359999997364	4.000000000559112e-06	18	sc
248	W	1	body centered cubic	24.697775939044408	0.0001683640000003095	0.00016536400000077833	-2.9999999995311555e-06	19	sc
249	W	1	body centered cubic	28.22602964462218	0.0008453640000016804	0.0008403640000000934	-5.000000001587068e-06	20	sc
250	W	1	body centered cubic	32.45993409131551	0.00034036400000125866	0.00033736399999995115	-3.0000000013075123e-06	21	sc
251	W	1	body centered cubic	36.693838538008833	6.536400000101139e-05	6.236400000148024e-05	-2.9999999995311555e-06	22	sc
252	W	1	body centered cubic	0.8339508758638372	0.056434364000001125	0.056434364000001125	0.0	3	bcc
253	W	1	body centered cubic	1.411301482231109	0.02069363599999896	0.02069863599999877	4.999999999810711e-06	4	bcc
254	W	1	body centered cubic	2.1811022907208049	0.0038606359999988626	0.003863635999998394	2.9999999995311555e-06	5	bcc
255	W	1	body centered cubic	3.2075033687070662	0.006340635999999122	0.0063446359999996815	4.000000000559112e-06	6	bcc
256	W	1	body centered cubic	4.4905047161898928	0.0013013640000014703	0.0012993640000011908	-2.000000000279556e-06	7	bcc
257	W	1	body centered cubic	6.0942564005434257	0.0049753640000016475	0.00497236400000034	-3.0000000013075123e-06	8	bcc
258	W	1	body centered cubic	8.0187584217676644	0.001962364000000605	0.0019593640000010737	-2.9999999995311555e-06	9	bcc
259	W	1	body centered cubic	10.328160847236752	0.0010606360000000592	0.0010606360000000592	0.0	10	bcc
260	W	1	body centered cubic	13.022463676950688	0.0004443640000015847	0.0004413640000002772	-3.0000000013075123e-06	11	bcc
261	W	1	body centered cubic	16.165816978283612	0.0009313640000012668	0.0009313640000012668	0.0	12	bcc
262	W	1	body centered cubic	19.758220751235527	0.001003635999998309	0.001003635999998309	0.0	13	bcc
263	W	1	body centered cubic	23.86382506318057	0.0001343640000008861	0.000130364000000327	-4.000000000559112e-06	14	bcc
264	W	1	body centered cubic	28.482629914118746	0.0004326359999993201	0.0004326359999993201	0.0	15	bcc
265	W	1	body centered cubic	33.67878537142419	0.00031936400000098786	0.00031936400000098786	0.0	16	bcc
266	W	1	body centered cubic	39.45229143509691	2.8364000000280498e-05	2.4364000001497743e-05	-3.999999998782755e-06	17	bcc
267	W	1	body centered cubic	45.867298172511042	6.136400000045228e-05	6.136400000045228e-05	0.0	18	bcc
268	W	1	body centered cubic	52.923805583666592	0.00011363600000002805	0.00011263599999900009	-1.0000000010279564e-06	19	bcc
269	W	1	body centered cubic	60.68596373593769	0.0001463640000007871	0.0001463640000007871	0.0	20	bcc
270	W	1	body centered cubic	69.153772629324337	9.936400000043477e-05	9.936400000043477e-05	0.0	21	bcc
271	W	1	body centered cubic	78.391382331200688	0.0001176359999988108	0.0001166359999995592	-9.999999992515995e-07	22	bcc
272	W	1	body centered cubic	0.89810094323797851	0.04087236400000016	0.04086536400000007	-7.000000000090267e-06	3	fcc
273	W	1	body centered cubic	1.6679017517276744	0.008082364000001618	0.008077364000000031	-5.000000001587068e-06	4	fcc
274	W	1	body centered cubic	2.8226029644622179	0.0010423640000016832	0.001035364000001593	-7.000000000090267e-06	5	fcc
275	W	1	body centered cubic	4.3622045814416097	0.005440364000000031	0.0054373640000005	-2.9999999995311555e-06	6	fcc
276	W	1	body centered cubic	6.4150067374141324	0.003851635999998493	0.0038536359999987724	2.000000000279556e-06	7	fcc
277	W	1	body centered cubic	8.9810094323797856	0.007664364000000035	0.007659364000000224	-4.999999999810711e-06	8	fcc
278	W	1	body centered cubic	12.188512801086851	0.0034246359999983156	0.003431635999998406	7.000000000090267e-06	9	fcc
279	W	1	body centered cubic	16.037516843535329	0.003810364000001343	0.003809364000000315	-1.0000000010279564e-06	10	fcc
280	W	1	body centered cubic	20.656321694473505	0.0028106359999995334	0.002812635999999813	2.000000000279556e-06	11	fcc
281	W	1	body centered cubic	26.044927353901375	0.0018183640000000167	0.001813364000000206	-4.999999999810711e-06	12	fcc
282	W	1	body centered cubic	32.331633956567224	0.0004316360000000685	0.0004346359999995997	2.9999999995311555e-06	13	fcc
283	W	1	body centered cubic	39.516441502471054	0.0007346359999989005	0.0007406359999997392	6.000000000838668e-06	14	fcc
284	W	1	body centered cubic	47.727650126361141	0.001305364000000253	0.0013013640000014703	-3.999999998782755e-06	15	fcc
285	W	1	body centered cubic	56.965259828237492	0.0009546359999994536	0.0009576359999989847	2.9999999995311555e-06	16	fcc
286	W	1	body centered cubic	67.357570742848381	0.0009323640000005184	0.0009283639999999593	-4.000000000559112e-06	17	fcc
287	W	1	body centered cubic	78.904582870193821	0.0005496359999987988	0.0005536359999993579	4.000000000559112e-06	18	fcc
288	W	1	body centered cubic	91.734596345022084	0.00029736400000146546	0.00029436400000015794	-3.0000000013075123e-06	19	fcc
289	W	1	body centered cubic	105.84761116733318	3.963599999856626e-05	4.3635999999125374e-05	4.000000000559112e-06	20	fcc
290	W	1	body centered cubic	121.37192747187538	6.436399999998343e-05	6.036400000120068e-05	-3.999999998782755e-06	21	fcc
291	W	1	body centered cubic	138.30754525864867	2.8364000000280498e-05	2.5364000000749343e-05	-2.9999999995311555e-06	22	fcc
292	W	2	base centered orthorhombic	1.7962018864759572	0.013723135999999414	0.013723635999999928	5.000000005139782e-07	4	sc
293	W	2	base centered orthorhombic	5.3886056594278715	0.0018983640000005408	0.0018983640000005408	0.0	6	sc
294	W	2	base centered orthorhombic	11.290411857848873	0.009158364000001029	0.009158364000001029	0.0	8	sc
295	W	2	base centered orthorhombic	21.169522233466637	0.00045486399999994376	0.0004573640000007373	2.500000000793534e-06	10	sc
296	W	2	base centered orthorhombic	34.641036382036319	0.003408864000000733	0.003408864000000733	0.0	12	sc
297	W	2	base centered orthorhombic	53.886056594278713	0.0010426359999993196	0.0010426359999993196	0.0	14	sc
298	W	2	base centered orthorhombic	78.006481926955857	0.0012476359999986641	0.0012476359999986641	0.0	16	sc
299	W	2	base centered orthorhombic	109.69661520978167	0.0005486359999995472	0.0005486359999995472	0.0	18	sc
300	W	2	base centered orthorhombic	147.54515496052505	0.0008358640000007966	0.0008358640000007966	0.0	20	sc
301	W	2	base centered orthorhombic	194.75960454789308	5.636400000064157e-05	5.636400000064157e-05	0.0	22	sc
302	W	2	base centered orthorhombic	4.4905047161898928	0.02070163600000008	0.02070163600000008	0.0	4	bcc
303	W	2	base centered orthorhombic	11.803612396842004	0.006349135999998978	0.006349135999998978	0.0	6	bcc
304	W	2	base centered orthorhombic	24.761926006418552	0.004968364000001557	0.004968364000001557	0.0	8	bcc
305	W	2	base centered orthorhombic	44.648446892402362	0.0010676359999983731	0.0010676359999983731	0.0	10	bcc
306	W	2	base centered orthorhombic	73.259376941269394	0.0009238640000006626	0.0009238640000006626	0.0	12	bcc
307	W	2	base centered orthorhombic	111.87771750050247	0.00012686400000028186	0.00012686400000028186	0.0	14	bcc
308	W	2	base centered orthorhombic	162.29967045657756	0.0003123640000008976	0.0003123640000008976	0.0	16	bcc
309	W	2	base centered orthorhombic	225.80823715697747	5.386400000162439e-05	5.386400000162439e-05	0.0	18	bcc
310	W	2	base centered orthorhombic	304.1996194881782	0.00013936400000069682	0.00013936400000069682	0.0	20	bcc
311	W	2	base centered orthorhombic	398.7568187976625	0.0001241359999983871	0.0001241359999983871	0.0	22	bcc
312	W	2	base centered orthorhombic	6.4150067374141324	0.008070864000000455	0.008070864000000455	0.0	4	fcc
313	W	2	base centered orthorhombic	18.860119807997549	0.005431864000000175	0.005431364000001437	-4.999999987376214e-07	6	fcc
314	W	2	base centered orthorhombic	41.569243658443582	0.007653364000001162	0.007653364000001162	0.0	8	fcc
315	W	2	base centered orthorhombic	77.621581522711011	0.003801864000001487	0.003801864000001487	0.0	10	fcc
316	W	2	base centered orthorhombic	130.09633663475861	0.0018083640000003953	0.0018083640000003953	0.0	12	fcc
317	W	2	base centered orthorhombic	202.07271222854519	0.0007461360000000639	0.0007461360000000639	0.0	14	fcc
318	W	2	base centered orthorhombic	296.62991153802949	0.0009631359999993094	0.0009631359999993094	0.0	16	fcc
319	W	2	base centered orthorhombic	416.84713779717032	0.0005591359999996826	0.0005591359999996826	0.0	18	fcc
320	W	2	base centered orthorhombic	565.8035942399265	4.8635999998936086e-05	4.8635999998936086e-05	0.0	20	fcc
321	W	2	base centered orthorhombic	746.57848410025679	1.9364000001687032e-05	1.9364000001687032e-05	0.0	22	fcc
322	W	3	body centered tetragonal	0.57735060636727165	0.05736969733333375	0.05736969733333375	0.0	3	sc
323	W	3	body centered tetragonal	2.3094024254690866	0.0013296973333343232	0.0013296973333343232	0.0	6	sc
324	W	3	body centered tetragonal	7.6980080848969559	0.010149302666667026	0.010149302666667026	0.0	9	sc
325	W	3	body centered tetragonal	16.165816978283608	0.003393030666666519	0.003393030666666519	0.0	12	sc
326	W	3	body centered tetragonal	31.561833148077518	0.0007400306666678347	0.0007400306666678347	0.0	15	sc
327	W	3	body centered tetragonal	51.96155457305445	0.0005646360000000072	0.0005646360000000072	0.0	18	sc
328	W	3	body centered tetragonal	82.561136710519847	0.00031569733333469685	0.00031569733333469685	0.0	21	sc
329	W	3	body centered tetragonal	1.732051819101815	0.05640969733333456	0.05640969733333456	0.0	3	bcc
330	W	3	body centered tetragonal	7.3131076806521076	0.0063613026666669015	0.0063613026666669015	0.0	6	bcc
331	W	3	body centered tetragonal	19.245020212242391	0.0019380306666665348	0.0019383640000025792	3.3333333604446125e-07	9	bcc
332	W	3	body centered tetragonal	40.414542445709017	0.0009076973333339566	0.0009076973333339566	0.0	12	bcc
333	W	3	body centered tetragonal	73.131076806521079	0.0004559693333323622	0.0004559693333323622	0.0	15	bcc
334	W	3	body centered tetragonal	120.28137632651493	3.736400000065032e-05	3.769733333314207e-05	3.3333333249174757e-07	18	bcc
335	W	3	body centered tetragonal	184.17484343115967	7.569733333490092e-05	7.603066666739267e-05	3.3333333249174757e-07	21	bcc
336	W	3	body centered tetragonal	2.3094024254690866	0.04084403066666731	0.04084403066666731	0.0	3	fcc
337	W	3	body centered tetragonal	11.739462329467857	0.0054150306666684855	0.005414697333334217	-3.333333342681044e-07	6	fcc
338	W	3	body centered tetragonal	33.678785371424183	0.0034543026666664645	0.0034543026666664645	0.0	9	fcc
339	W	3	body centered tetragonal	73.131076806521079	0.0017923640000017116	0.0017923640000017116	0.0	12	fcc
340	W	3	body centered tetragonal	135.48494229418642	0.0012803640000011995	0.0012800306666687078	-3.3333333249174757e-07	15	fcc
341	W	3	body centered tetragonal	225.74408708960323	0.0005756359999988803	0.0005756359999988803	0.0	18	fcc
342	W	3	body centered tetragonal	349.29711685219939	3.903066666843813e-05	3.903066666843813e-05	0.0	21	fcc
343	W	4	body centered orthorhombic	2.0528021559725218	0.013727885999999856	0.013727885999999856	0.0	4	sc
344	W	4	body centered orthorhombic	11.29041185784887	0.009154864000000984	0.009155114000000353	2.499999993688107e-07	8	sc
345	W	4	body centered orthorhombic	35.410837190526003	0.0034056140000000568	0.003405864000001202	2.500000011451675e-07	12	sc
346	W	4	body centered orthorhombic	78.006481926955828	0.0012521359999997372	0.001251885999998592	-2.500000011451675e-07	16	sc
347	W	4	body centered orthorhombic	148.82815630800783	0.0008328640000012655	0.0008328640000012655	0.0	20	sc
348	W	4	body centered orthorhombic	4.8754051204347393	0.020705886000000007	0.020706135999999375	2.499999993688107e-07	4	bcc
349	W	4	body centered orthorhombic	25.660026949656523	0.004964864000001512	0.004964864000001512	0.0	8	bcc
350	W	4	body centered orthorhombic	74.414078154003917	0.0009208640000011314	0.0009208640000011314	0.0	12	bcc
351	W	4	body centered orthorhombic	163.96757220830517	0.00030786400000160086	0.00030786400000160086	0.0	16	bcc
352	W	4	body centered orthorhombic	306.1241215094023	0.00013586400000065169	0.00013586400000065169	0.0	20	bcc
353	W	4	body centered orthorhombic	6.6716070069106959	0.008067114000001041	0.008067614000001555	5.000000005139782e-07	4	fcc
354	W	4	body centered orthorhombic	42.082444197436693	0.0076493640000006025	0.007649613999999971	2.499999993688107e-07	8	fcc
355	W	4	body centered orthorhombic	130.86613744324828	0.0018058640000013781	0.001806114000000747	2.499999993688107e-07	12	fcc
356	W	4	body centered orthorhombic	297.65631261601567	0.0009666359999993546	0.0009663859999999858	-2.499999993688107e-07	16	fcc
357	W	4	body centered orthorhombic	567.08659558740919	5.138599999909843e-05	5.113599999972962e-05	-2.499999993688107e-07	20	fcc
358	W	5	face centered orthorhombic	4.8112550530605986	0.010180235999998288	0.010180035999997727	-2.0000000056086265e-07	5	sc
359	W	5	face centered orthorhombic	25.660026949656526	0.00040216400000048225	0.00040576399999991963	3.5999999994373866e-06	10	sc
360	W	5	face centered orthorhombic	76.980080848969578	0.0007533640000012554	0.0007533640000012554	0.0	15	sc
361	W	5	face centered orthorhombic	166.79017517276742	0.0008329640000006577	0.0008329640000006577	0.0	20	sc
362	W	5	face centered orthorhombic	10.584761116733318	0.003869636000001009	0.003869636000001009	0.0	5	bcc
363	W	5	face centered orthorhombic	55.810558615502948	0.0010708359999984651	0.0010710360000008023	2.0000000233721948e-07	10	bcc
364	W	5	face centered orthorhombic	159.09216708787048	0.00044283600000127876	0.00044283600000127876	0.0	15	bcc
365	W	5	face centered orthorhombic	345.44811280975102	0.0001359640000018203	0.0001359640000018203	0.0	20	bcc
366	W	5	face centered orthorhombic	14.433765159181796	0.0010299640000006605	0.001029764000001876	-1.999999987845058e-07	5	fcc
367	W	5	face centered orthorhombic	88.206342639444316	0.003798164000000881	0.0037979640000020964	-1.999999987845058e-07	10	fcc
368	W	5	face centered orthorhombic	269.43028297139352	0.0012937639999996975	0.001293564000000913	-1.999999987845058e-07	15	fcc
369	W	5	face centered orthorhombic	606.2181366856355	5.1435999999682736e-05	5.1435999999682736e-05	0.0	20	fcc
370	W	6	base centered orthorhombic	5.3886056594278697	0.001334530666667888	0.001334530666667888	0.0	6	sc
371	W	6	base centered orthorhombic	34.641036382036305	0.0033980306666663296	0.003398197333334352	1.6666666802223062e-07	12	sc
372	W	6	base centered orthorhombic	109.69661520978164	0.0005598026666664424	0.0005598026666664424	0.0	18	sc
373	W	6	base centered orthorhombic	13.856414552814522	0.006356469333333337	0.006356469333333337	0.0	6	bcc
374	W	6	base centered orthorhombic	79.674383678683512	0.0009128640000000132	0.0009128640000000132	0.0	12	bcc
375	W	6	base centered orthorhombic	238.63825063180568	4.2530666668483263e-05	4.2530666668483263e-05	0.0	18	bcc
376	W	6	base centered orthorhombic	21.169522233466633	0.00541986400000205	0.00541986400000205	0.0	6	fcc
377	W	6	base centered orthorhombic	139.33394633663494	0.0017975306666659918	0.0017975306666659918	0.0	12	fcc
378	W	6	base centered orthorhombic	437.63175962639201	0.0005706359999990696	0.0005706359999990696	0.0	18	fcc
379	W	7	trigonal (rhomboedric)	5.3886056594278724	0.006132350285714239	0.00613263599999847	2.857142842316307e-07	7	sc
380	W	7	trigonal (rhomboedric)	35.924037729519149	0.0010512074285706774	0.0010514931428566854	2.8571428600798754e-07	14	sc
381	W	7	trigonal (rhomboedric)	113.60976931960431	0.0003237925714287826	0.0003237925714287826	0.0	21	sc
382	W	7	trigonal (rhomboedric)	12.573413205331702	0.0012856497142870182	0.0012857925714300222	1.4285714300399377e-07	7	bcc
383	W	7	trigonal (rhomboedric)	75.44047923199021	0.00011922114285844998	0.00011936400000145397	1.4285714300399377e-07	14	bcc
384	W	7	trigonal (rhomboedric)	232.1590938270175	8.407828571499465e-05	8.407828571499465e-05	0.0	21	bcc
385	W	7	trigonal (rhomboedric)	17.962018864759575	0.0038689217142842125	0.0038692074285702205	2.8571428600798754e-07	7	fcc
386	W	7	trigonal (rhomboedric)	130.2246367695069	0.0007543502857139117	0.0007543502857139117	0.0	14	fcc
387	W	7	trigonal (rhomboedric)	424.80174615156392	4.7506857145052095e-05	4.73640000020481e-05	-1.4285714300399377e-07	21	fcc
388	W	8	simple tetragonal	5.1320053899313054	0.009148864000000145	0.009148864000000145	0.0	8	sc
389	W	8	simple tetragonal	36.9504388075054	0.0012586359999993135	0.0012598859999997103	1.250000000396767e-06	16	sc
390	W	8	simple tetragonal	20.528021559725222	0.004957614000000277	0.004957614000000277	0.0	8	bcc
391	W	8	simple tetragonal	106.23251157157802	0.0003001140000016278	0.0003001140000016278	0.0	16	bcc
392	W	8	simple tetragonal	33.358035034553481	0.007641364000001261	0.007641364000001261	0.0	8	fcc
393	W	8	simple tetragonal	193.98980373940333	0.0009748859999998416	0.0009748859999998416	0.0	16	fcc
394	W	9	base centered monoclinic	51.96155457305445	0.010166969333331721	0.010166969333331721	0.0	9	sc
395	W	9	base centered monoclinic	394.90781475521379	0.0005825248888875478	0.0005825248888875478	0.0	18	sc
396	W	9	base centered monoclinic	103.9231091461089	0.001920808444445754	0.001920808444445754	0.0	9	bcc
397	W	9	base centered monoclinic	789.81562951042758	1.969733333417878e-05	2.0808444446629437e-05	1.1111111124506579e-06	18	bcc
398	W	9	base centered monoclinic	197.4539073776069	0.0034714137777758225	0.0034714137777758225	0.0	9	fcc
399	W	9	base centered monoclinic	1538.0620153624116	0.0005925248888871693	0.0005925248888871693	0.0	18	fcc
400	W	10	triclinic	64.150067374141315	0.00040236399999926675	0.00040236399999926675	0.0	10	sc
401	W	10	triclinic	513.20053899313052	0.0008303639999986956	0.0008303639999986956	0.0	20	sc
402	W	10	triclinic	129.58313609576547	0.0010736359999992118	0.0010736359999992118	0.0	10	bcc
403	W	10	triclinic	1028.9670806812267	0.00013336399999985815	0.00013336399999985815	0.0	20	bcc
404	W	10	triclinic	256.60026949656526	0.0037953640000001343	0.0037953640000001343	0.0	10	fcc
405	W	10	triclinic	2052.8021559725221	5.4635999999774754e-05	5.4635999999774754e-05	0.0	20	fcc
406	W	11	base centered orthorhombic	93.145897827253208	0.0012563632727271568	0.0012563632727271568	0.0	11	sc
407	W	11	base centered orthorhombic	714.11855000894127	4.454581818436054e-05	4.454581818436054e-05	0.0	22	sc
408	W	11	base centered orthorhombic	186.29179565450642	0.0004254549090916271	0.0004254549090916271	0.0	11	bcc
409	W	11	base centered orthorhombic	1428.2371000178825	0.00013636327272514848	0.00013636327272514848	0.0	22	bcc
410	W	11	base centered orthorhombic	357.05927500447063	0.002831817818181648	0.002831817818181648	0.0	11	fcc
411	W	11	base centered orthorhombic	2794.3769348175961	7.454581818322481e-05	7.2730909099760765e-06	-6.727272727324873e-05	22	fcc
412	K	1	body centered cubic	1.4945349844602631	0.04120793999999994	0.04120910999999994	1.1699999999947863e-06	3	sc
413	K	1	body centered cubic	2.3912559751364211	0.010936799999999858	0.010939000000000032	2.2000000001742848e-06	4	sc
414	K	1	body centered cubic	4.184697956488737	0.0032942999999998612	0.0032966999999999302	2.4000000000690136e-06	5	sc
415	K	1	body centered cubic	5.9781399378410525	0.007342799999999983	0.007345099999999993	2.300000000010627e-06	6	sc
416	K	1	body centered cubic	8.96720990676158	0.000140000000000029	0.00013750000000012363	-2.4999999999053557e-06	7	sc
417	K	1	body centered cubic	11.956279875682105	0.0010461999999999971	0.001048299999999891	2.0999999998938534e-06	8	sc
418	K	1	body centered cubic	16.439884829062894	0.0012999999999998568	0.0013022000000000311	2.2000000001742848e-06	9	sc
419	K	1	body centered cubic	20.923489782443685	0.0009822000000001552	0.0009799999999999809	-2.2000000001742848e-06	10	sc
420	K	1	body centered cubic	27.200536717176792	0.00019919999999995497	0.0002013999999999072	2.19999999995224e-06	11	sc
421	K	1	body centered cubic	33.477583651909896	5.73000000001489e-05	5.500000000013827e-05	-2.300000000010627e-06	12	sc
422	K	1	body centered cubic	41.84697956488737	1.4500000000028379e-05	1.6800000000039006e-05	2.300000000010627e-06	13	sc
423	K	1	body centered cubic	50.216375477864844	0.0005732999999998878	0.0005756999999999568	2.4000000000690136e-06	14	sc
424	K	1	body centered cubic	60.977027365978742	0.00012030000000007313	0.0001180000000000625	-2.300000000010627e-06	15	sc
425	K	1	body centered cubic	71.73767925409264	0.0001389999999998892	0.00014129999999989984	2.300000000010627e-06	16	sc
426	K	1	body centered cubic	85.188494114234999	8.459999999987922e-05	8.689999999988984e-05	2.300000000010627e-06	17	sc
427	K	1	body centered cubic	98.639308974377371	0.00016830000000012113	0.0001660000000001105	-2.300000000010627e-06	18	sc
428	K	1	body centered cubic	115.07919380344026	9.30999999999571e-05	9.539999999996773e-05	2.300000000010627e-06	19	sc
429	K	1	body centered cubic	131.51907863250315	3.6600000000053257e-05	3.430000000004263e-05	-2.300000000010627e-06	20	sc
430	K	1	body centered cubic	151.24694042737863	1.5199999999992997e-05	1.7500000000003624e-05	2.300000000010627e-06	21	sc
431	K	1	body centered cubic	170.97480222225411	0.00011349999999987759	0.00011579999999988821	2.300000000010627e-06	22	sc
432	K	1	body centered cubic	3.8857909595966844	0.012431400000000092	0.0124301	-1.3000000000928935e-06	3	bcc
433	K	1	body centered cubic	6.5759539316251585	0.000555499999999931	0.0005572999999998718	1.7999999999407379e-06	4	bcc
434	K	1	body centered cubic	10.16283789432979	0.003828399999999954	0.003830499999999848	2.0999999998938534e-06	5	bcc
435	K	1	body centered cubic	14.945349844602632	0.003535899999999925	0.003537399999999913	1.4999999999876223e-06	6	bcc
436	K	1	body centered cubic	20.923489782443685	0.0012119999999999909	0.0012132999999998617	1.299999999870849e-06	7	bcc
437	K	1	body centered cubic	28.396164704745001	0.0009713999999998446	0.0009726999999999375	1.3000000000928935e-06	8	bcc
438	K	1	body centered cubic	37.363374611506579	0.0005825000000001523	0.0005811000000000011	-1.4000000001512802e-06	9	bcc
439	K	1	body centered cubic	48.124026499620477	0.00040330000000010635	0.00040200000000001346	-1.3000000000928935e-06	10	bcc
440	K	1	body centered cubic	60.678120369086685	0.0005440000000001	0.0005427000000000071	-1.3000000000928935e-06	11	bcc
441	K	1	body centered cubic	75.324563216797273	5.56000000000445e-05	5.429999999995161e-05	-1.3000000000928935e-06	12	bcc
442	K	1	body centered cubic	92.063355042752221	0.00011709999999998111	0.00011839999999985196	1.299999999870849e-06	13	bcc
443	K	1	body centered cubic	111.19340284384359	0.00024129999999988883	0.00024259999999998172	1.3000000000928935e-06	14	bcc
444	K	1	body centered cubic	132.71470662007138	0.00015529999999985833	0.00015659999999995122	1.3000000000928935e-06	15	bcc
445	K	1	body centered cubic	156.92617336832762	9.90999999999076e-05	0.0001002999999999421	1.2000000000345068e-06	16	bcc
446	K	1	body centered cubic	183.82780308861237	1.8799999999874473e-05	1.999999999990898e-05	1.2000000000345068e-06	17	bcc
447	K	1	body centered cubic	213.71850277781763	1.3400000000052259e-05	1.2200000000017752e-05	-1.2000000000345068e-06	18	bcc
448	K	1	body centered cubic	246.59827243594344	1.4600000000086766e-05	1.3400000000052259e-05	-1.2000000000345068e-06	19	bcc
449	K	1	body centered cubic	282.76601905988178	1.2399999999912481e-05	1.3599999999946988e-05	1.2000000000345068e-06	20	bcc
450	K	1	body centered cubic	322.22174264963274	3.719999999995949e-05	3.8399999999993994e-05	1.2000000000345068e-06	21	bcc
451	K	1	body centered cubic	365.26435020208834	5.060000000001175e-05	5.1800000000046253e-05	1.2000000000345068e-06	22	bcc
452	K	1	body centered cubic	4.184697956488737	0.010384200000000066	0.010381900000000055	-2.300000000010627e-06	3	fcc
453	K	1	body centered cubic	7.7715819191933688	0.004036099999999987	0.004033500000000023	-2.5999999999637424e-06	4	fcc
454	K	1	body centered cubic	13.151907863250317	0.0014724000000001514	0.001470199999999977	-2.2000000001742848e-06	5	fcc
455	K	1	body centered cubic	20.325675788659581	0.0010620999999999547	0.0010598000000001662	-2.2999999997885823e-06	6	fcc
456	K	1	body centered cubic	29.890699689205263	6.419999999995873e-05	6.189999999994811e-05	-2.300000000010627e-06	7	fcc
457	K	1	body centered cubic	41.84697956488737	0.0004797999999999192	0.0004820999999999298	2.300000000010627e-06	8	fcc
458	K	1	body centered cubic	56.792329409490002	0.00047989999999997757	0.0004821999999999882	2.300000000010627e-06	9	fcc
459	K	1	body centered cubic	74.726749223013158	0.0003338999999999981	0.0003362000000000087	2.300000000010627e-06	10	fcc
460	K	1	body centered cubic	96.248052999240954	0.00017570000000000086	0.00017800000000001148	2.300000000010627e-06	11	fcc
461	K	1	body centered cubic	121.35624073817337	0.00011600000000000499	0.00011830000000001561	2.300000000010627e-06	12	fcc
462	K	1	body centered cubic	150.64912643359455	9.130000000001637e-05	9.3600000000027e-05	2.300000000010627e-06	13	fcc
463	K	1	body centered cubic	184.12671008550444	3.989999999998162e-05	4.2199999999992244e-05	2.300000000010627e-06	14	fcc
464	K	1	body centered cubic	222.38680568768717	5.999999999062311e-07	2.899999999916858e-06	2.300000000010627e-06	15	fcc
465	K	1	body centered cubic	265.42941324014276	4.000000000115023e-06	1.7000000001043958e-06	-2.300000000010627e-06	16	fcc
466	K	1	body centered cubic	313.85234673665525	1.2600000000029254e-05	1.4900000000039881e-05	2.300000000010627e-06	17	fcc
467	K	1	body centered cubic	367.65560617722474	1.7399999999945237e-05	1.9699999999955864e-05	2.300000000010627e-06	18	fcc
468	K	1	body centered cubic	427.43700555563527	2.2299999999919606e-05	2.4599999999930233e-05	2.300000000010627e-06	19	fcc
469	K	1	body centered cubic	493.19654487188689	2.740000000001075e-05	2.9700000000021376e-05	2.300000000010627e-06	20	fcc
470	K	1	body centered cubic	565.53203811976357	3.390000000003113e-05	3.6200000000041754e-05	2.300000000010627e-06	21	fcc
471	K	1	body centered cubic	644.44348529926549	3.439999999987897e-05	3.66999999998896e-05	2.300000000010627e-06	22	fcc
472	K	2	base centered orthorhombic	8.3693959129774722	0.010892699999999866	0.010892699999999866	0.0	4	sc
473	K	2	base centered orthorhombic	25.108187738932418	0.007298899999999886	0.007298899999999886	0.0	6	sc
474	K	2	base centered orthorhombic	52.607631453001261	0.001002199999999842	0.001002199999999842	0.0	8	sc
475	K	2	base centered orthorhombic	98.639308974377357	0.0010262000000000882	0.0010262000000000882	0.0	10	sc
476	K	2	base centered orthorhombic	161.40977832170842	0.00010130000000008188	0.00010135000000000005	4.9999999918171056e-08	12	sc
477	K	2	base centered orthorhombic	251.08187738932418	0.000529349999999873	0.000529349999999873	0.0	14	sc
