,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2.0562,3.1359,2.928,3.2241,2.7122,2.6097,2.8541,2.8811,2.7488,2.7095,2.5152,2.5859,2.7666,2.5711,2.7935,2.7622,2.9233,2.809,2.809,2.7585
1,-19.609,-20.038,-19.634,-20.014,-19.52,-19.467,-19.687,-19.667,-19.581,-19.542,-19.349,-19.395,-19.572,-19.409,-19.618,-19.578,-19.738,-19.632,-19.632,-19.592
2,-0.91877,-0.86862,-0.97797,-0.92784,-0.90699,-0.89474,-0.90658,-0.95491,-0.90847,-0.91214,-0.9071,-0.92935,-0.93472,-0.90364,-0.9168,-0.92551,-0.92569,-0.91782,-0.91782,-0.90783
3,-0.001005,-0.0009521,-0.0012363,-0.0011321,-0.0011139,-0.0010518,-0.0011139,-0.001205,-0.0011129,-0.0011269,-0.0011121,-0.0011672,-0.0011647,-0.0010925,-0.0011397,-0.0011512,-0.0011286,-0.0011243,-0.0011243,-0.0011144
4,-1.9001e-08,-1.445e-08,-2.4129e-08,-1.5779e-08,-1.6707e-08,-2.1194e-08,-1.9164e-08,-2.1109e-08,-1.8964e-08,-2.0434e-08,-1.8312e-08,-1.9847e-08,-2.0388e-08,-2.0469e-08,-1.8923e-08,-2.0502e-08,-1.8747e-08,-1.9059e-08,-1.9059e-08,-1.9732e-08
5,1.9643,2.0271,1.9558,1.9858,1.9872,1.9891,1.9709,1.9803,1.9855,1.9847,1.9799,1.978,1.9792,1.9806,1.9803,1.9803,1.9803,1.9806,1.9806,1.9802
6,0.13259,0.23717,0.23408,0.21181,0.22986,0.24776,0.24324,0.24084,0.23738,0.24037,0.24059,0.23952,0.23989,0.23988,0.24035,0.24043,0.24013,0.23997,0.23997,0.24017
7,0.0062889,0.014963,0.013489,0.012845,0.010498,0.012768,0.014361,0.013302,0.012524,0.012564,0.012587,0.012786,0.012172,0.011856,0.012446,0.012365,0.012441,0.012472,0.012472,0.012307
8,0.0013911,0.0043673,0.0028594,0.0017853,0.0060116,0.0052858,0.0022228,0.0031306,0.0035479,0.0040194,0.004049,0.0037518,0.0043688,0.0048162,0.0041646,0.004238,0.0041528,0.0040838,0.0040838,0.0042925
9,-2.3097e-05,6.7805e-05,6.1612e-05,1.9227e-05,-2.0047e-05,6.3405e-05,7.4416e-05,0.00018347,0.00023355,0.00011107,0.00015003,0.00012935,0.00017531,0.00010307,0.00013209,0.00014025,0.00015939,0.00016369,0.00016369,0.00015102
10,1.6297e-05,-7.44e-07,8.7982e-06,4.8984e-07,9.9808e-06,4.4584e-05,2.9696e-06,1.7005e-05,2.6766e-05,3.4642e-06,2.9577e-06,1.8686e-05,5.7735e-07,2.3863e-06,3.953e-06,4.8482e-06,1.7647e-06,1.1031e-06,1.1031e-06,3.0424e-06
11,9.0315e-06,,,,,3.6587e-06,,2.6026e-06,3.5107e-06,,,2.4119e-06,,,,,,,,
