,0,1,2,3,4
0,373.92,373.02,372.34,372.7,372.98
1,-370.43,-370.01,-369.42,-369.7,-369.96
2,-24.81,-24.455,-24.384,-24.462,-24.481
3,-0.25486,-0.25497,-0.25152,-0.25413,-0.25311
4,-0.00053668,-0.00052912,-0.00052409,-0.00052925,-0.00052586
5,0.89508,0.95029,0.9628,0.9705,0.97366
6,0.018251,0.019707,0.020008,0.02035,0.020335
7,0.0090573,0.009528,0.0096022,0.0096871,0.009694
8,-0.00011699,-0.00010874,-0.00010631,-0.0001044,-0.00010455
9,6.6995e-06,3.475e-06,9.5417e-06,4.9178e-06,2.7466e-06
