,0,1,2
0,165.68,165.57,165.87
1,-165.19,-165.08,-165.36
2,-6.5986,-6.586,-6.6103
3,-0.054422,-0.054333,-0.054586
4,-0.00043441,-0.00043159,-0.00043361
5,-0.0051976,-0.0052143,-0.0052137
6,-0.0039166,-0.0039206,-0.0039219
7,2.28e-05,2.2882e-05,2.2928e-05
8,-9.6207e-06,-9.6449e-06,-9.6594e-06
