,0,1
0,217.4,217.52
1,-218.86,-219.03
2,-8.6816,-8.6336
3,-0.12055,-0.11978
4,-0.0019592,-0.0019585
5,-0.0089741,-0.0089225
6,-0.0063812,-0.0063453
7,2.5213e-05,2.471e-05
8,-1.7448e-05,-1.7403e-05
9,4.3499e-06,4.3372e-06
