,0,1,2
0,618.92,621.54,621.57
1,-625.03,-627.28,-627.21
2,-65.639,-65.922,-65.96
3,-7.7317,-7.7841,-7.8386
4,-0.55352,-0.55348,-0.55894
5,2.1241,2.1197,2.123
6,0.53341,0.55111,0.55198
7,-0.03528,-0.040909,-0.040014
8,-0.0038342,0.0014192,0.0003925
9,0.004038,0.003183,0.0035494
10,0.0016512,0.0019857,0.0022486
11,-3.3158e-05,-2.0712e-05,-2.7903e-05
12,6.9806e-06,8.0869e-06,8.554e-06
