,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,227.97,227.14,228.35,225.62,225.69,225.04,225.7,223.96,225.1,225.16,225.4,225.05,225.46,224.69,225.4,225.43,225.36,225.4,225.23,225.07
1,-230.61,-229.38,-230.61,-227.94,-228.0,-227.38,-227.96,-226.51,-227.45,-227.51,-227.71,-227.48,-227.79,-227.12,-227.77,-227.78,-227.74,-227.76,-227.62,-227.44
2,-8.4894,-8.8898,-8.8963,-8.823,-8.8353,-8.8162,-8.8847,-8.5773,-8.7969,-8.7947,-8.839,-8.7258,-8.8177,-8.7262,-8.7768,-8.797,-8.7649,-8.7899,-8.7646,-8.7764
3,-0.12621,-0.13415,-0.13699,-0.13162,-0.13417,-0.13365,-0.13477,-0.12984,-0.13394,-0.13335,-0.13684,-0.13315,-0.13443,-0.13219,-0.13297,-0.13383,-0.13319,-0.13324,-0.13309,-0.13296
4,-0.0028661,-0.0032929,-0.0033441,-0.0031956,-0.0032474,-0.0032207,-0.0032814,-0.0031333,-0.0032072,-0.0032092,-0.0033086,-0.0032239,-0.0032426,-0.0032023,-0.0032217,-0.0032142,-0.0032297,-0.0032084,-0.0032092,-0.0032007
5,-0.010263,-0.0097648,-0.0096084,-0.0094793,-0.0095994,-0.0096141,-0.0096261,-0.0096137,-0.0096131,-0.0096358,-0.0095867,-0.0096294,-0.0096169,-0.0096362,-0.0096053,-0.0096269,-0.0096089,-0.0096116,-0.0096293,-0.0096102
6,-0.0077354,-0.0073726,-0.007251,-0.0071406,-0.0072125,-0.0072402,-0.0072387,-0.0072188,-0.0072268,-0.0072411,-0.007209,-0.0072341,-0.0072285,-0.0072429,-0.0072246,-0.0072382,-0.0072277,-0.0072231,-0.0072391,-0.0072251
7,3.1234e-05,2.39e-05,2.1323e-05,2.0118e-05,2.0696e-05,2.0927e-05,2.1424e-05,2.0888e-05,1.9656e-05,2.1214e-05,2.0637e-05,2.1303e-05,2.0834e-05,2.0671e-05,2.0541e-05,2.0793e-05,2.107e-05,2.0913e-05,2.0446e-05,2.089e-05
8,-1.8282e-05,-1.7506e-05,-1.7516e-05,-1.7282e-05,-1.7407e-05,-1.7383e-05,-1.7404e-05,-1.7546e-05,-1.7428e-05,-1.7526e-05,-1.7488e-05,-1.7543e-05,-1.745e-05,-1.7527e-05,-1.7405e-05,-1.749e-05,-1.7439e-05,-1.7449e-05,-1.7533e-05,-1.7441e-05
9,3.6348e-06,3.8081e-06,3.9829e-06,3.8908e-06,3.8804e-06,3.9211e-06,3.8957e-06,3.9184e-06,3.8265e-06,3.8745e-06,3.8729e-06,3.8805e-06,3.8835e-06,3.8905e-06,3.8653e-06,3.8614e-06,3.8852e-06,3.8911e-06,3.8189e-06,3.8935e-06
