1	0.2913336818181804
2	0.23536931818181728
5	0.19781768181818116
6	0.12421995454545431
11	0.15965222727272632
16	0.004499318181817813
24	0.0032153181818195264
30	0.003814227272728843
40	0.0035281363636361363
50	0.00365095454545461
65	0.0036055000000008164
83	0.0034715909090916597
94	0.0035654090909087444
126	0.0034832272727278735
152	0.0034979545454554284
176	0.0034904090909098073
209	0.0034834999999997507
252	0.003471500000001626
304	0.003475590909092219
348	0.003471863636363537
