,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,781.34,769.45,771.91,774.85,775.24,776.9,775.1,774.97,774.6,775.9,775.28,775.04,775.31,775.49,774.73,774.32,774.36,774.7,774.98,774.53
1,-796.42,-785.22,-787.31,-789.68,-790.29,-791.73,-790.06,-790.03,-789.65,-790.9,-790.41,-789.94,-790.29,-790.47,-789.73,-789.33,-789.45,-789.73,-790.01,-789.55
2,-33.158,-32.87,-32.717,-33.226,-33.031,-33.269,-33.107,-33.027,-33.043,-33.079,-32.948,-33.175,-33.099,-33.093,-33.078,-33.065,-33.015,-33.047,-33.048,-33.062
3,-0.78175,-0.7775,-0.7683,-0.78989,-0.77969,-0.78175,-0.78008,-0.77328,-0.77623,-0.7782,-0.77626,-0.78105,-0.78145,-0.7804,-0.77836,-0.77843,-0.77678,-0.77694,-0.77697,-0.77786
4,-0.017657,-0.013876,-0.013355,-0.013647,-0.013011,-0.014252,-0.012143,-0.012272,-0.012864,-0.011611,-0.011,-0.012703,-0.012026,-0.012435,-0.012247,-0.01243,-0.012486,-0.012135,-0.011967,-0.012385
5,2.2304,2.0967,2.1813,2.18,2.2038,2.222,2.1983,2.2004,2.2152,2.1965,2.1798,2.1955,2.198,2.1977,2.196,2.1963,2.2133,2.1944,2.1991,2.196
6,0.043258,0.03745,0.039386,0.039171,0.04021,0.038773,0.037928,0.039002,0.038833,0.038234,0.038147,0.038172,0.038065,0.038391,0.038204,0.038435,0.038875,0.038017,0.037899,0.038259
7,0.022263,0.019884,0.021949,0.021812,0.022241,0.022162,0.021984,0.022097,0.022236,0.022037,0.021857,0.022003,0.022037,0.022061,0.022067,0.022081,0.022253,0.022015,0.022023,0.022039
8,0.0004102,0.00022118,-0.0014631,-0.00019952,-0.0014746,-0.00096473,-0.0014158,-0.0010494,-0.0014793,-0.00095044,-0.0011234,-0.00050095,-0.0011687,-0.00059006,-0.00058537,-0.00080707,-0.00082859,-0.00096474,-0.0010742,-0.0009446
9,0.00015204,0.00025018,0.0012765,0.00034932,0.0013329,0.00090021,0.0012623,0.00089173,0.0013255,0.00078532,0.0010063,0.00033239,0.0010033,0.00042682,0.00042566,0.00064675,0.00066444,0.00080135,0.00090921,0.00078198
10,2.7579e-05,2.9887e-06,3.321e-05,1.5096e-05,2.6643e-05,7.4136e-06,1.7299e-05,1.5571e-05,2.0531e-05,1.855e-05,2.5396e-05,1.4226e-05,2.3717e-05,1.4987e-05,1.3027e-05,1.5016e-05,1.6554e-05,1.7367e-05,1.9816e-05,1.6902e-05
11,-2.7199e-05,-3.3005e-05,2.0093e-05,-3.9896e-07,6.9447e-06,2.1044e-05,1.4731e-05,1.6998e-05,1.5602e-05,2.4825e-05,9.4194e-06,2.1315e-05,1.6665e-05,2.1696e-05,2.4645e-05,2.1983e-05,2.2462e-05,2.1244e-05,1.9883e-05,2.1847e-05
12,3.6703e-05,1.5818e-05,6.8137e-06,1.0663e-05,1.3992e-05,4.2355e-06,6.2991e-06,7.0628e-06,7.889e-06,1.2004e-06,,5.6017e-06,6.8823e-06,5.1936e-06,1.916e-06,3.2331e-06,4.1289e-06,3.0753e-06,3.3842e-06,4.4344e-06
13,1.7308e-05,4.2057e-06,,9.6882e-06,9.2507e-06,,,,,,,,,,,,,,,
14,6.1623e-08,,,,,,,,,,,,,,,,,,,
