,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,46.179,46.549,46.463,45.59,45.15,45.224,45.362,45.354,45.643,45.407,45.657,45.642,45.687,45.888,45.533,45.733,45.657,45.833,45.653,45.672
1,-50.262,-50.472,-50.381,-49.593,-49.166,-49.226,-49.369,-49.362,-49.643,-49.409,-49.658,-49.641,-49.679,-49.868,-49.534,-49.723,-49.654,-49.824,-49.643,-49.664
2,-1.3853,-1.4696,-1.5166,-1.4343,-1.4097,-1.4219,-1.4239,-1.423,-1.4275,-1.4258,-1.4291,-1.4305,-1.4362,-1.4483,-1.4282,-1.4389,-1.4318,-1.4377,-1.439,-1.4368
3,-0.0006863,-0.00081745,-0.00086715,-0.00078971,-0.00073998,-0.00077137,-0.00076784,-0.00075602,-0.00076056,-0.00076802,-0.00076741,-0.00076959,-0.00077116,-0.00078139,-0.00076704,-0.00077644,-0.00076545,-0.00077157,-0.0007787,-0.00077119
4,-4.8658e-09,-7.5887e-09,-6.7332e-09,-6.2727e-09,-6.7392e-09,-7.3768e-09,-6.9314e-09,-6.89e-09,-7.2868e-09,-6.0725e-09,-6.7198e-09,-6.703e-09,-6.0372e-09,-6.7023e-09,-6.2856e-09,-6.6474e-09,-6.4375e-09,-6.3031e-09,-6.7178e-09,-6.7973e-09
5,0.27627,0.22321,0.23511,0.24818,0.2489,0.23695,0.24167,0.24691,0.24211,0.24007,0.24347,0.24447,0.24178,0.24199,0.2438,0.24319,0.24209,0.24278,0.24331,0.24277
6,0.0087882,0.0051146,0.0059575,0.0058842,0.0054881,0.0055273,0.0057185,0.0057884,0.0054713,0.0056097,0.005811,0.0056181,0.005529,0.0057021,0.0056991,0.0055652,0.0055958,0.005701,0.0056437,0.00558
7,0.0029536,0.0022419,0.0023601,0.0024523,0.0024129,0.0023656,0.0023998,0.0024383,0.0023874,0.002386,0.0024242,0.0024069,0.0023916,0.0024085,0.0024057,0.0023956,0.0024044,0.0024098,0.0024023,0.0023984
8,1.0312e-05,-1.1916e-06,3.2924e-06,4.8143e-06,2.1531e-06,1.5173e-06,2.0667e-06,3.152e-06,1.9621e-06,2.0362e-06,2.7504e-06,2.9255e-06,1.865e-06,2.3572e-06,2.4943e-06,2.4156e-06,2.1359e-06,2.4737e-06,2.63e-06,2.2403e-06
9,-1.415e-06,,,,,,,,,,,,,,,,,,,
