,0,1,2
0,622.28,621.75,621.66
1,-627.52,-626.93,-626.89
2,-32.167,-32.248,-32.199
3,-0.5632,-0.56746,-0.56319
4,-0.016234,-0.016304,-0.016204
5,1.7569,1.7255,1.7173
6,0.023084,0.024203,0.02454
7,0.017006,0.016957,0.01692
8,-8.4416e-05,-6.8377e-05,0.00013993
9,0.00017741,0.00021757,1.2365e-05
10,3.2264e-06,2.8863e-06,6.6881e-06
