,0,1,2,3
0,459.91,462.71,462.39,462.74
1,-457.66,-459.98,-459.58,-459.91
2,-29.068,-29.518,-29.602,-29.623
3,-0.34476,-0.35416,-0.3562,-0.35709
4,-0.00092001,-0.00093835,-0.00093856,-0.00094407
5,1.2316,1.2193,1.2189,1.219
6,0.023655,0.023162,0.022958,0.022933
7,0.012671,0.012523,0.012493,0.012475
8,-0.0001418,-0.00015618,-0.00015682,-0.00015752
9,2.8546e-05,4.1243e-05,4.2198e-05,4.2699e-05
10,4.3923e-06,2.3216e-06,4.9855e-06,2.2217e-06
