,0,1,2,3,4,5,6,7,8,9
0,6.8635,6.8023,6.7403,6.6726,6.667,6.6643,6.7389,6.7433,6.6906,6.7184
1,-14.088,-14.042,-13.993,-13.926,-13.926,-13.923,-13.995,-14.002,-13.948,-13.975
2,-0.27786,-0.27878,-0.27842,-0.27715,-0.27404,-0.27442,-0.27656,-0.27355,-0.27463,-0.2756
3,-0.00010891,-0.00010281,-0.0001042,-0.00010363,-0.00010313,-0.00010278,-0.00010335,-0.00010138,-0.00010263,-0.00010288
4,-2.901e-09,-2.15e-09,-2.7481e-09,-2.1948e-09,-1.213e-09,-2.4749e-09,-2.2221e-09,-3.1413e-09,-2.5361e-09,-1.8285e-09
5,0.025865,0.0261,0.025969,0.025969,0.025976,0.025931,0.025946,0.025976,0.025925,0.025948
6,0.019054,0.019074,0.019091,0.019053,0.01906,0.019056,0.019057,0.019074,0.019046,0.019055
7,-8.8518e-06,-7.225e-06,-8.3765e-06,-8.223e-06,-7.8577e-06,-8.2592e-06,-8.2224e-06,-8.1634e-06,-8.2983e-06,-8.1198e-06
