,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,800.36,810.05,805.29,806.98,808.93,807.83,807.77,807.77,809.08,808.38,808.47,807.34,808.35,808.33,808.54,808.92,808.45,808.56,807.61,807.99
1,-741.21,-749.56,-745.43,-746.41,-748.36,-747.45,-747.59,-747.1,-748.65,-747.86,-747.97,-747.06,-747.82,-747.97,-748.01,-748.5,-747.98,-748.1,-747.31,-747.59
2,-101.49,-102.94,-102.2,-102.85,-102.83,-102.68,-102.46,-102.92,-102.71,-102.8,-102.76,-102.56,-102.79,-102.63,-102.8,-102.69,-102.73,-102.74,-102.58,-102.67
3,-3.4151,-3.4397,-3.496,-3.5314,-3.5636,-3.5172,-3.5308,-3.5758,-3.5359,-3.5494,-3.5605,-3.536,-3.548,-3.5485,-3.5573,-3.5501,-3.5558,-3.5471,-3.5417,-3.5449
4,-0.010726,-0.011503,-0.011946,-0.012041,-0.012298,-0.011947,-0.012011,-0.012325,-0.012035,-0.012118,-0.012188,-0.012052,-0.012117,-0.012124,-0.012156,-0.012128,-0.012166,-0.012091,-0.012091,-0.012092
5,5.1666,5.4131,5.3695,5.4101,5.386,5.3714,5.3646,5.3799,5.3706,5.3795,5.3783,5.3659,5.3672,5.3704,5.3708,5.3806,5.373,5.3758,5.3717,5.3718
6,3.2896,3.1032,3.168,3.1156,3.1509,3.1477,3.1575,3.1491,3.1522,3.148,3.1506,3.1577,3.1556,3.1545,3.1551,3.147,3.152,3.1481,3.1529,3.1527
7,0.082033,0.094527,0.090643,0.094617,0.093755,0.092688,0.092109,0.092506,0.093099,0.093221,0.092751,0.092281,0.092322,0.092381,0.092605,0.093439,0.092877,0.092628,0.092895,0.092779
8,0.026231,0.01991,0.02202,0.020118,0.020367,0.020694,0.021093,0.020771,0.020598,0.020547,0.020794,0.020994,0.020942,0.020925,0.02081,0.020487,0.020705,0.020799,0.020713,0.020743
9,-0.00010987,-2.5413e-05,-9.7626e-05,-9.9577e-05,-9.3462e-05,-0.0001167,-0.00011949,-0.00013512,-0.00013178,-0.00013347,-0.00013436,-0.00013468,-0.00013835,-0.00014014,-0.00013696,-0.00013761,-0.00013578,-0.00013985,-0.00013927,-0.00013776
10,-5.8565e-05,-5.8149e-05,-3.0842e-05,-3.5598e-05,-3.0791e-05,-2.0872e-05,-1.7762e-05,-7.5913e-06,-8.8477e-06,-5.4045e-06,-3.3701e-06,-5.772e-06,-3.9391e-06,-3.6066e-06,-4.4689e-06,-4.1872e-06,-4.9601e-06,-3.3364e-06,-2.6896e-06,-3.8283e-06
11,1.6116e-07,2.0787e-07,-1.2345e-06,-1.8247e-06,-2.1133e-06,-3.1964e-06,-2.65e-06,-5.7554e-07,-1.2492e-06,,,,,,,,,,,
12,4.7438e-06,,,,,,,,,,,,,,,,,,,
