,0,1,2
0,101.84,101.26,100.92
1,-144.44,-144.13,-143.8
2,-18.615,-18.447,-18.451
3,-0.60011,-0.57777,-0.56927
4,-0.0033333,-0.0032393,-0.0031971
5,7.5803,7.8038,7.8138
6,0.41513,0.37904,0.36864
7,0.072244,0.057657,0.060454
8,0.0012383,0.0046385,0.0018902
9,-1.7659e-05,-4.0172e-06,-8.7065e-05
10,-0.00010848,0.00049882,0.00043321
11,5.8384e-06,1.0466e-05,3.3757e-05
12,,2.356e-05,8.4491e-06
13,,-1.7772e-06,
