,0,1,2,3
0,847.61,851.57,851.72,853.06
1,-867.11,-870.65,-870.98,-872.14
2,-33.991,-34.419,-34.23,-34.407
3,-0.79299,-0.79781,-0.7968,-0.80012
4,-0.011784,-0.0083939,-0.0087343,-0.0088516
5,2.2906,2.4817,2.4307,2.4398
6,0.045738,0.0451,0.042965,0.045021
7,0.022848,0.024515,0.024079,0.024263
8,-0.00024425,-0.00027477,-0.00023317,-0.0002221
9,1.314e-05,6.0683e-05,2.3281e-06,-3.263e-06
10,1.1437e-05,8.8858e-06,,
11,1.7433e-05,,,
12,6.8697e-08,,,
