,0,1
0,930.97,930.16
1,-953.35,-952.55
2,-36.519,-36.531
3,-0.78946,-0.78917
4,-0.0086313,-0.0083253
5,2.6754,2.6825
6,0.047739,0.049051
7,0.026533,0.026646
8,-0.00030608,-0.00026516
9,2.2632e-05,4.6159e-06
10,6.115e-06,-1.5431e-06
11,,3.1639e-05
12,,-8.0481e-07
