,0,1,2
0,622.42,621.7,621.77
1,-627.51,-626.88,-626.99
2,-32.312,-32.246,-32.207
3,-0.56875,-0.56733,-0.56407
4,-0.016227,-0.016259,-0.01617
5,1.7573,1.7253,1.7173
6,0.022355,0.02414,0.024262
7,0.016171,0.017162,0.0171
8,0.00088871,-0.00064541,-0.0010436
9,0.00015111,0.00054369,0.0011516
10,0.00015025,0.00030606,0.00013561
11,-7.2793e-06,1.5536e-05,1.5914e-05
12,,3.8715e-06,4.4807e-06
