,0,1,2
0,623.11,621.27,621.52
1,-628.41,-626.5,-626.81
2,-32.132,-32.198,-32.142
3,-0.5623,-0.5647,-0.56244
4,-0.016173,-0.016236,-0.016121
5,1.7235,1.7141,1.7139
6,0.02404,0.024439,0.024338
7,0.016978,0.01713,0.017141
8,-0.00066682,-0.0010425,-0.0011011
9,0.00072634,0.0010467,0.0011222
10,0.00025965,0.0002033,0.00018683
11,1.5746e-06,1.2279e-05,1.508e-05
12,1.0986e-05,6.7636e-06,4.6555e-06
13,3.9821e-06,,
