,0,1,2,3
0,81.373,81.587,81.049,81.041
1,-145.31,-145.44,-144.96,-144.95
2,-4.5338,-4.6193,-4.5689,-4.5632
3,-0.010959,-0.011355,-0.011109,-0.011114
4,-3.1856e-05,-3.3245e-05,-3.2312e-05,-3.2693e-05
5,2.4915,2.4778,2.463,2.4584
6,0.87641,0.94878,0.96951,0.97235
7,0.0058115,0.0011019,-0.005645,-0.00012517
8,0.0057049,0.0055278,0.010574,0.0045639
9,-3.3235e-05,0.00058807,-6.0413e-05,-1.3221e-05
10,9.2316e-06,4.7883e-06,1.293e-05,3.9355e-06
11,,,-2.4574e-06,
