,0,1
0,72.253,73.261
1,-148.07,-149.41
2,-12.596,-12.396
3,-0.17935,-0.1674
4,-0.00015805,-0.00015002
5,9.9324,9.9842
6,1.122,1.1406
7,0.0462,0.047586
8,0.028463,0.027614
9,-0.002023,0.0013686
10,0.002845,0.00083603
11,0.00030681,0.00013615
12,0.00015591,5.2321e-05
13,1.148e-05,1.0995e-05
14,1.086e-05,2.6323e-06
15,1.0043e-06,
