,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,724.24,734.08,724.02,725.51,725.12,726.12,724.65,725.47,725.43,724.33,724.63,725.9,725.62,724.93,725.02,724.88,725.27,725.29,725.09,725.03
1,-665.56,-673.91,-666.48,-667.28,-667.08,-668.02,-666.75,-667.78,-667.21,-666.5,-666.87,-667.78,-667.71,-667.25,-667.11,-667.15,-667.37,-667.36,-667.24,-667.12
2,-96.498,-96.808,-95.536,-96.147,-96.021,-96.081,-95.862,-95.662,-96.173,-95.789,-95.721,-96.057,-95.867,-95.668,-95.857,-95.701,-95.897,-95.885,-95.825,-95.865
3,-3.3545,-3.508,-3.2556,-3.313,-3.2783,-3.2786,-3.2799,-3.2637,-3.3119,-3.2718,-3.2605,-3.2995,-3.28,-3.2589,-3.2872,-3.2625,-3.2724,-3.2838,-3.2702,-3.279
4,-0.011294,-0.012435,-0.010816,-0.011022,-0.010754,-0.010816,-0.010885,-0.010733,-0.010983,-0.010786,-0.010729,-0.011014,-0.010846,-0.010746,-0.010892,-0.010772,-0.010766,-0.010887,-0.010785,-0.010817
5,4.7664,4.8421,4.7429,4.7738,4.781,4.7909,4.8149,4.7947,4.778,4.8,4.8149,4.8113,4.8036,4.8026,4.8028,4.8021,4.7833,4.801,4.8078,4.802
6,2.9889,2.8684,2.9065,2.9014,2.8966,2.8864,2.8626,2.878,2.8971,2.8696,2.8536,2.8621,2.8691,2.869,2.8679,2.8696,2.8906,2.8706,2.8656,2.8694
7,0.086133,0.084855,0.080104,0.081781,0.086873,0.084458,0.085655,0.085514,0.083793,0.082996,0.085762,0.08604,0.084942,0.084679,0.084667,0.084471,0.083731,0.08455,0.085639,0.084755
8,0.018306,0.018572,0.020138,0.019076,0.01673,0.017854,0.017395,0.017514,0.018185,0.018524,0.017319,0.017189,0.017678,0.017765,0.017804,0.01784,0.018185,0.017823,0.017404,0.01776
9,-2.7739e-05,-1.7856e-06,-9.3064e-05,-8.819e-05,-9.1058e-05,-8.5241e-05,-8.9301e-05,-9.2187e-05,-0.00010622,-9.655e-05,-0.00010342,-0.00010347,-0.00010413,-0.0001076,-0.00010748,-0.00010827,-0.00010918,-0.00010851,-0.00010689,-0.00010754
10,-6.7897e-05,-4.7559e-05,-1.9645e-05,-2.485e-05,-1.6303e-05,-1.711e-05,-1.7575e-05,-1.5524e-05,-2.478e-06,-1.1043e-05,-6.2836e-06,-4.0318e-06,-3.3872e-06,-1.3211e-06,-1.2972e-06,-1.097e-06,-2.046e-06,-1.5951e-06,-2.3588e-06,-1.4038e-06
11,-6.0374e-06,5.2274e-06,9.5868e-07,1.3784e-06,-2.0353e-06,-2.0754e-06,-5.8278e-07,2.0247e-06,,-1.3692e-06,,,,,,,,,,
