,0,1,2,3
0,146.05,145.64,145.87,145.7
1,-145.28,-144.9,-145.04,-144.9
2,-5.8451,-5.8268,-5.9103,-5.884
3,-0.041504,-0.040764,-0.041741,-0.041476
4,-0.00027546,-0.00027144,-0.00027789,-0.00027515
5,-0.0043117,-0.0044034,-0.0043796,-0.0043781
6,-0.0031647,-0.0032448,-0.0032272,-0.0032263
7,2.0938e-05,2.3063e-05,2.2614e-05,2.2693e-05
8,-9.2661e-06,-9.2331e-06,-9.221e-06,-9.2236e-06
