,0,1,2
0,183.87,183.53,182.74
1,-183.55,-183.23,-182.51
2,-7.4164,-7.4091,-7.3319
3,-0.071983,-0.07177,-0.070716
4,-0.00060073,-0.00059515,-0.00058945
5,-0.0062069,-0.0062078,-0.0062086
6,-0.0044922,-0.0044929,-0.0044937
7,2.8452e-05,2.8738e-05,2.8975e-05
8,-1.1022e-05,-1.1046e-05,-1.1022e-05
9,2.8094e-06,2.9496e-06,3.0305e-06
