,0,1,2
0,165.41,166.04,165.73
1,-164.97,-165.55,-165.2
2,-6.4976,-6.5837,-6.622
3,-0.053566,-0.05427,-0.054639
4,-0.0004329,-0.00043292,-0.00043469
5,-0.0053035,-0.0051812,-0.0052177
6,-0.0039968,-0.003893,-0.0039222
7,2.2638e-05,2.2325e-05,2.2576e-05
8,-9.9074e-06,-9.685e-06,-9.7096e-06
