,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,814.38,817.75,806.33,807.88,811.05,808.85,809.45,810.96,807.61,810.09,810.84,810.29,811.06,810.8,810.58,809.9,809.54,809.14,809.74,808.83
1,-754.88,-754.92,-745.79,-747.19,-750.09,-748.43,-749.1,-749.75,-747.24,-749.22,-749.92,-749.1,-749.99,-749.92,-749.65,-749.1,-748.79,-748.7,-749.06,-748.35
2,-102.0,-105.45,-102.46,-102.85,-103.09,-102.67,-102.6,-103.39,-102.61,-103.08,-103.15,-103.4,-103.29,-103.11,-103.16,-103.04,-103.0,-102.72,-102.93,-102.74
3,-3.3924,-3.7676,-3.6845,-3.5211,-3.6437,-3.5534,-3.5706,-3.6025,-3.5743,-3.5897,-3.5792,-3.5946,-3.583,-3.5921,-3.5892,-3.5835,-3.5762,-3.5423,-3.5773,-3.5593
4,-0.011607,-0.012771,-0.013043,-0.011816,-0.012835,-0.012065,-0.012032,-0.012371,-0.01224,-0.012323,-0.012173,-0.012257,-0.012285,-0.012343,-0.012297,-0.012229,-0.012242,-0.012009,-0.012188,-0.012096
5,5.7216,5.672,5.3027,5.3489,5.3154,5.3729,5.3599,5.3779,5.3651,5.3622,5.3598,5.3704,5.3513,5.3524,5.3677,5.3796,5.3782,5.3702,5.3763,5.3781
6,3.1916,2.9767,3.2129,3.2009,3.1192,3.1409,3.1877,3.1476,3.1439,3.1491,3.1458,3.1455,3.166,3.1716,3.1575,3.1438,3.1483,3.1529,3.1472,3.1446
7,0.10547,0.10336,0.1076,0.098903,0.094855,0.094336,0.095671,0.094461,0.093123,0.092263,0.092891,0.096276,0.091817,0.092226,0.093908,0.094483,0.095171,0.095521,0.093775,0.094161
8,0.020916,0.017379,0.015836,0.018745,0.020015,0.020348,0.019911,0.020547,0.02104,0.021102,0.020788,0.0195,0.021452,0.021093,0.020346,0.020053,0.019818,0.019728,0.020416,0.020269
9,-0.00012818,-7.6902e-05,-0.0001181,-8.2486e-05,-0.00010436,-0.00011524,-7.6715e-05,-0.0001046,-9.7993e-05,-0.00012563,-9.9986e-05,-0.00012493,-0.00014777,-0.00013627,-0.00012888,-0.00013026,-0.00012796,-0.00012468,-0.00013212,-0.00012809
10,-1.5291e-05,-1.6601e-05,-5.4563e-05,-5.8181e-05,-2.9934e-05,-2.2609e-05,-3.9907e-05,-3.1347e-05,-3.0864e-05,-1.9792e-05,-3.6865e-05,-2.3996e-05,-4.9362e-06,-1.2261e-05,-1.5276e-05,-1.1249e-05,-1.061e-05,-1.1556e-05,-1.0764e-05,-1.3483e-05
11,9.5728e-06,-2.333e-06,1.1043e-06,-1.3159e-06,-2.4713e-06,-8.3854e-07,-3.4631e-06,2.0777e-06,-5.7884e-07,-2.5207e-06,-3.2927e-06,-4.6834e-07,,-1.0697e-06,-8.1694e-07,-7.0983e-07,-1.4847e-06,1.1538e-06,1.2359e-06,2.1555e-07
12,,,,,-1.1543e-06,-1.2248e-06,,,,-1.1859e-06,,,,,,-1.3751e-06,,,,
13,,,,,-2.0495e-06,-2.8372e-06,,,,-2.3447e-06,,,,,,-4.1014e-06,,,,
14,,,,,-6.9903e-07,-1.9188e-06,,,,-1.4986e-06,,,,,,-1.0782e-06,,,,
15,,,,,,-1.4166e-07,,,,-7.1326e-07,,,,,,-3.4911e-07,,,,
