,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-5.2916,-4.8329,-4.5167,-4.6365,-4.5893,-4.7674,-4.1391,-4.3126,-4.4596,-4.3211,-4.121,-4.373,-4.32,-4.3827,-4.2957,-4.0232,-3.9465,-3.983,-3.9159,-3.9267
1,-4.7779,-5.4438,-5.8387,-5.6416,-5.7175,-5.5463,-6.2165,-6.0474,-5.8848,-6.0338,-6.2378,-5.9744,-6.0365,-5.9735,-6.0577,-6.3295,-6.4051,-6.3697,-6.434,-6.4222
2,-0.043608,-0.061049,-0.07895,-0.060694,-0.067112,-0.063241,-0.081499,-0.07659,-0.073933,-0.079931,-0.081865,-0.075245,-0.077333,-0.078046,-0.080663,-0.08911,-0.090479,-0.089231,-0.092016,-0.092745
3,-2.4437e-06,-4.032e-06,-8.4389e-06,-3.7601e-06,-5.701e-06,-4.9177e-06,-8.7894e-06,-7.8421e-06,-7.0826e-06,-8.7538e-06,-9.5827e-06,-7.2131e-06,-8.5704e-06,-8.0905e-06,-8.7842e-06,-1.1403e-05,-1.1516e-05,-1.1419e-05,-1.2257e-05,-1.2363e-05
4,-7.1614e-10,-1.6874e-10,3.2526e-10,7.7461e-10,-3.2628e-10,2.3331e-10,1.108e-09,-7.2029e-10,-3.0496e-10,4.6811e-10,-1.0275e-09,-3.4552e-10,-5.8481e-10,3.3762e-10,-5.636e-10,9.3499e-10,1.0613e-10,2.3078e-11,-6.3187e-10,5.0528e-10
5,1.1087,1.4263,1.4988,1.311,1.3655,1.3877,1.522,1.5269,1.4625,1.5213,1.5525,1.4757,1.5118,1.513,1.5145,1.573,1.5793,1.5705,1.5854,1.5914
6,0.019658,0.060655,0.060028,0.06222,0.057537,0.047217,0.040629,0.041313,0.046141,0.041945,0.038169,0.044192,0.042461,0.042016,0.041168,0.036798,0.036301,0.037035,0.036045,0.035451
7,0.0069817,0.00032828,0.0086969,0.012661,0.011375,0.011378,0.010847,0.0093059,0.010112,0.0097125,0.00879,0.0095921,0.0095796,0.010024,0.0098323,0.0090374,0.0090638,0.0093048,0.0090797,0.0091193
8,-3.5521e-05,0.010629,0.0037888,5.7282e-05,-3.3361e-05,-6.4811e-05,-6.8091e-05,0.00056572,0.00018579,0.00046047,0.00089347,0.00049906,0.00044515,0.00016491,0.00025445,0.00062917,0.00056846,0.00042166,0.00056006,0.00050218
9,4.7332e-05,0.00028001,4.3726e-05,4.7809e-05,4.6086e-05,5.1257e-05,6.5172e-05,9.1777e-05,9.2535e-05,0.00011815,6.6658e-05,0.00010282,9.1941e-05,9.7234e-05,0.00010337,7.5234e-05,7.6442e-05,8.6939e-05,7.9527e-05,8.0688e-05
10,2.7703e-06,0.00016953,0.00010608,2.9632e-06,5.2167e-06,1.454e-06,3.6061e-07,9.9619e-06,2.8391e-06,2.4067e-06,6.2877e-06,4.8069e-06,6.792e-06,3.0322e-06,3.0303e-06,4.7572e-06,5.4367e-06,4.7883e-06,4.5308e-06,4.3065e-06
11,,-2.4482e-06,-5.142e-06,,,,,,,,,,,,,,,,,
