16	0.0626768000000002
29	0.031150900000000092
47	0.01474909999999996
72	0.003917900000000252
104	9.669999999983858e-05
145	8.999999999970143e-05
195	0.00041829999999976053
256	0.0007015999999997469
328	0.0010268999999998307
413	0.001009100000000096
511	0.0005166000000000892
624	0.0003843999999997294
752	0.00017930000000010438
897	1.5600000000226544e-05
1059	0.00022320000000020102
1240	0.0004170000000001117
1440	0.0004913000000001944
1661	0.0005266000000001547
1903	0.0005291000000000601
1222	0.0786747000000001
