,0,1,2
0,558.65,556.91,556.95
1,-509.79,-508.56,-508.79
2,-78.506,-78.055,-77.877
3,-2.3976,-2.3744,-2.364
4,-0.0065462,-0.0065016,-0.0064762
5,3.7086,3.6898,3.6892
6,2.2198,2.2706,2.2766
7,0.069513,0.069346,0.070305
8,0.012336,0.012444,0.012056
9,-6.7518e-05,-7.6676e-05,-8.0824e-05
10,-1.1236e-05,4.9793e-07,9.1639e-07
11,2.2861e-06,,
