,0,1
0,890.81,890.9
1,-829.36,-829.55
2,-108.21,-108.11
3,-3.6402,-3.6441
4,-0.012447,-0.012443
5,5.9192,5.9322
6,3.4574,3.4458
7,0.1005,0.099791
8,0.023889,0.024158
9,-0.00016741,-0.00019746
10,-3.1064e-05,-3.2531e-06
11,-1.9221e-07,
