,0,1
0,725.22,724.55
1,-667.72,-666.87
2,-95.482,-95.651
3,-3.2528,-3.2685
4,-0.010781,-0.010806
5,4.7485,4.8011
6,2.9302,2.867
7,0.077851,0.086486
8,0.021467,0.017406
9,-0.00011191,-0.00011016
10,-6.8712e-06,-8.2573e-07
