,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.48392,0.52329,0.70775,0.57106,0.54873,0.59706,0.56019,0.54487,0.53606,0.58714,0.5854,0.56093,0.54779,0.56477,0.55737,0.54998,0.55235,0.55256,0.5766,0.56851
1,-4.1722,-4.2309,-4.4147,-4.2855,-4.2711,-4.3177,-4.2795,-4.2666,-4.2575,-4.3088,-4.3072,-4.2823,-4.2692,-4.2866,-4.2793,-4.2719,-4.2744,-4.2745,-4.2978,-4.2902
2,-0.041749,-0.043817,-0.047427,-0.045055,-0.04395,-0.044933,-0.044882,-0.043823,-0.044688,-0.044742,-0.044611,-0.045043,-0.044915,-0.044454,-0.04435,-0.044218,-0.044159,-0.044305,-0.044897,-0.044403
3,-3.8754e-06,-4.3876e-06,-4.6863e-06,-4.5171e-06,-4.5141e-06,-4.4408e-06,-4.4512e-06,-4.2126e-06,-4.5826e-06,-4.4346e-06,-4.5324e-06,-4.5544e-06,-4.4931e-06,-4.4379e-06,-4.4331e-06,-4.4019e-06,-4.3689e-06,-4.3724e-06,-4.5073e-06,-4.4697e-06
4,1.4298e-10,-2.5271e-10,-1.0712e-09,7.5022e-10,-6.9448e-10,-6.7899e-10,-6.5452e-10,-2.0302e-10,-6.9818e-11,4.2249e-10,-5.5797e-10,1.2096e-10,9.2214e-11,-9.9634e-10,1.0919e-09,-5.261e-10,3.3263e-10,-8.7297e-11,2.5447e-10,1.1294e-09
5,0.012362,0.012933,0.012905,0.01305,0.013118,0.012984,0.012894,0.012984,0.012997,0.012988,0.012967,0.012965,0.012985,0.012973,0.012981,0.012988,0.012967,0.012962,0.012976,0.012974
6,0.0089982,0.0095246,0.0094047,0.0095351,0.009649,0.009544,0.0094818,0.0095247,0.0095357,0.0095281,0.0095311,0.0095261,0.0095333,0.009527,0.0095291,0.0095354,0.009524,0.0095211,0.0095308,0.009526
7,-5.3473e-06,-4.3609e-06,-3.7805e-06,-3.7175e-06,-4.0887e-06,-4.2917e-06,-4.356e-06,-4.2234e-06,-4.112e-06,-4.0223e-06,-4.3227e-06,-4.2323e-06,-4.2194e-06,-4.2101e-06,-4.1349e-06,-4.1906e-06,-4.2149e-06,-4.2498e-06,-4.2488e-06,-4.1737e-06
