,0,1,2,3,4
0,15.079,15.553,15.622,15.579,15.68
1,-29.202,-29.892,-29.93,-29.888,-29.999
2,-0.7228,-0.74194,-0.74936,-0.75241,-0.74813
3,-0.0013585,-0.0013988,-0.0013896,-0.0014144,-0.0013985
4,-3.3857e-06,-3.6776e-06,-3.6681e-06,-3.7347e-06,-3.6767e-06
5,0.04993,0.053294,0.051804,0.051637,0.05192
6,0.037337,0.038893,0.038094,0.037931,0.038145
7,-3.5876e-05,-2.5678e-05,-2.9675e-05,-2.901e-05,-2.936e-05
8,-1.927e-06,-1.5551e-06,-1.8202e-06,-1.8942e-06,-1.8261e-06
