,0,1,2,3,4,5,6,7,8,9
0,159.03,157.6,157.85,158.48,158.12,157.61,157.96,157.96,157.99,158.06
1,-160.55,-159.34,-159.57,-160.22,-159.88,-159.44,-159.75,-159.74,-159.76,-159.82
2,-9.2431,-9.1269,-9.0969,-9.0834,-9.0725,-8.9991,-9.0352,-9.0503,-9.0636,-9.07
3,-0.033097,-0.031369,-0.031856,-0.031017,-0.031512,-0.031173,-0.03126,-0.031327,-0.031286,-0.031371
4,-5.8281e-06,-5.6646e-06,-5.7449e-06,-5.6513e-06,-5.704e-06,-5.6008e-06,-5.6512e-06,-5.6718e-06,-5.6572e-06,-5.688e-06
5,0.45923,0.50424,0.47389,0.49393,0.47972,0.48793,0.48398,0.48647,0.48564,0.48564
6,0.011768,0.011181,0.010946,0.011419,0.011105,0.011143,0.011367,0.01106,0.011322,0.011071
7,0.0048128,0.0049997,0.0048404,0.0049466,0.0048417,0.0048939,0.0048991,0.0048752,0.0048944,0.004875
8,8.898e-06,-1.5062e-05,-9.4395e-06,-1.6564e-06,-8.5872e-06,-5.244e-06,-4.5006e-06,-6.8392e-06,-5.7833e-06,-6.9193e-06
9,,6.1209e-07,,,,,,,,
