,0,1,2
0,624.51,621.59,622.4
1,-629.51,-626.78,-627.66
2,-32.392,-32.232,-32.17
3,-0.56499,-0.5689,-0.56328
4,-0.016073,-0.016314,-0.016234
5,1.7379,1.722,1.7169
6,0.022549,0.024157,0.024399
7,0.016869,0.016936,0.016916
8,-0.0001934,-0.0002523,4.2038e-06
9,0.00033569,0.00041143,0.00015431
10,2.0081e-07,8.3929e-07,5.1331e-06
11,2.8844e-05,1.8792e-05,
12,2.9983e-06,3.1575e-06,
