,0,1,2,3,4
0,372.25,373.28,372.85,372.67,372.7
1,-369.29,-370.17,-369.7,-369.7,-369.63
2,-24.285,-24.548,-24.606,-24.436,-24.533
3,-0.25082,-0.25513,-0.25693,-0.25274,-0.25489
4,-0.00051017,-0.00052647,-0.0005325,-0.00052446,-0.00052885
5,0.89505,0.95027,0.96281,0.97049,0.97366
6,0.018278,0.019722,0.019995,0.020354,0.020332
7,0.0090573,0.0095279,0.0096022,0.009687,0.0096939
8,-0.00011278,-0.00011016,-0.00010621,-0.00010467,-0.00010442
9,4.5016e-06,2.8661e-06,9.9798e-06,2.0828e-06,8.1209e-06
