,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,46.629,46.249,44.756,45.815,45.225,45.849,45.66,46.032,45.838,45.53,45.983,45.932,45.812,45.464,45.507,45.737,45.584,45.567,45.622
1,-50.648,-50.248,-48.737,-49.825,-49.209,-49.849,-49.641,-50.01,-49.827,-49.542,-49.972,-49.914,-49.801,-49.477,-49.492,-49.735,-49.569,-49.57,-49.618
2,-1.4022,-1.3976,-1.4472,-1.4336,-1.4398,-1.4217,-1.4483,-1.4525,-1.4389,-1.4179,-1.4394,-1.446,-1.4393,-1.4163,-1.4436,-1.4307,-1.444,-1.4263,-1.433
3,-0.00070688,-0.00067689,-0.00077579,-0.00079603,-0.00078181,-0.00075352,-0.00079045,-0.00078963,-0.00078059,-0.00074784,-0.00077166,-0.00078374,-0.00076879,-0.00075661,-0.00078693,-0.00076439,-0.00078485,-0.00076362,-0.00077215
4,-5.0993e-09,-5.0701e-09,-6.1538e-09,-5.5127e-09,-6.2904e-09,-6.1659e-09,-6.7031e-09,-6.3752e-09,-5.64e-09,-5.962e-09,-6.0813e-09,-6.6019e-09,-6.6167e-09,-6.48e-09,-6.7589e-09,-6.9178e-09,-6.3065e-09,-6.9714e-09,-6.2806e-09
5,0.26385,0.22954,0.22794,0.25204,0.24611,0.23688,0.2406,0.24688,0.24321,0.24372,0.24389,0.24182,0.24191,0.2439,0.24316,0.24195,0.24274,0.24317,0.24275
6,0.0085735,0.0059632,0.0057095,0.0056733,0.0054697,0.0055456,0.0058804,0.0057954,0.0055302,0.005881,0.0056515,0.0055471,0.0057635,0.005724,0.0056094,0.0056212,0.005741,0.0056771,0.0056145
7,0.0029062,0.002395,0.0022898,0.0024927,0.0024279,0.0024045,0.0024362,0.0024638,0.0024105,0.0024563,0.0024333,0.0024158,0.002437,0.0024328,0.0024239,0.0024331,0.0024337,0.0024295,0.0024238
8,7.5158e-06,5.9145e-06,4.3163e-06,-7.87e-07,5.3831e-08,1.8498e-06,3.957e-06,4.9303e-06,3.6036e-06,2.7351e-06,3.3924e-06,2.5716e-06,3.3895e-06,3.0655e-06,2.7965e-06,2.398e-06,2.9463e-06,3.2485e-06,2.7845e-06
