,0,1
0,776.47,774.92
1,-791.46,-789.94
2,-33.083,-33.057
3,-0.77875,-0.77808
4,-0.011583,-0.012213
5,2.1991,2.197
6,0.037434,0.038155
7,0.021915,0.022034
8,-0.00058606,-0.0011024
9,0.00041937,0.00094108
10,1.3731e-05,1.7873e-05
11,1.1626e-05,1.669e-05
12,8.7937e-06,6.4812e-06
