,0,1,2
0,86.848,87.964,87.014
1,-163.75,-164.75,-163.87
2,-5.2968,-5.3706,-5.317
3,-0.018116,-0.018467,-0.018356
4,-8.3724e-05,-8.5311e-05,-8.523e-05
5,2.9519,2.968,2.9551
6,1.203,1.1555,1.1619
7,0.0028226,-0.0092189,0.00073727
8,0.0016623,0.015085,0.0043378
9,-1.0947e-05,-0.00016161,-3.0644e-05
10,1.9883e-06,1.8174e-05,5.4348e-06
11,,9.408e-06,
