,0,1,2,3
0,113.88,112.99,113.02,113.18
1,-241.7,-240.86,-240.91,-241.07
2,-9.0252,-8.9942,-9.0155,-9.0157
3,-0.050787,-0.05063,-0.050824,-0.050835
4,-0.00025729,-0.00025882,-0.00025954,-0.00025955
5,4.9342,4.9356,4.9249,4.9145
6,1.8677,1.9196,1.9398,1.94
7,-0.0044412,-0.0018585,-0.0039984,0.0011095
8,0.017113,0.014031,0.016187,0.010663
9,-9.0385e-05,-9.6532e-05,-0.00011175,-8.1705e-05
10,2.2377e-05,2.0647e-05,2.0217e-05,1.7565e-05
11,-9.0613e-07,3.1047e-06,-4.8168e-06,-3.8968e-06
