,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,12.324,12.455,13.063,12.82,11.821,12.511,12.05,12.305,12.484,12.296,12.444,12.315,12.45,12.38,12.359,12.449,12.505,12.519,12.332,12.356
1,-25.646,-25.788,-26.397,-26.159,-25.17,-25.855,-25.397,-25.644,-25.822,-25.638,-25.785,-25.66,-25.789,-25.721,-25.7,-25.789,-25.845,-25.857,-25.677,-25.697
2,-0.34967,-0.36118,-0.36472,-0.36185,-0.34357,-0.35184,-0.35115,-0.35804,-0.35955,-0.35473,-0.35695,-0.35374,-0.35899,-0.3559,-0.35675,-0.35781,-0.35784,-0.35998,-0.35308,-0.35587
3,-4.0974e-05,-3.8313e-05,-3.9071e-05,-4.2547e-05,-3.657e-05,-4.0154e-05,-3.8315e-05,-4.0226e-05,-3.9272e-05,-3.9876e-05,-3.9577e-05,-4.0135e-05,-4.068e-05,-3.992e-05,-3.9762e-05,-4.035e-05,-4.0938e-05,-4.0058e-05,-3.9291e-05,-4.0026e-05
4,-1.217e-09,-1.6174e-09,-9.8379e-10,-1.1761e-09,-1.3119e-10,-1.8487e-09,-1.0438e-09,-1.1629e-09,-2.4907e-09,-1.8625e-09,-1.3443e-09,-1.0207e-09,-1.8191e-09,-1.2466e-09,-1.8122e-09,-1.4107e-09,-6.608e-10,-1.0933e-09,-1.0226e-09,-1.0307e-09
5,0.50729,0.48,0.49141,0.48977,0.49067,0.49105,0.49287,0.49185,0.49113,0.49233,0.49152,0.49141,0.49187,0.49178,0.49138,0.49163,0.49167,0.49148,0.49162,0.49162
6,0.20813,0.17995,0.1907,0.1917,0.19087,0.19702,0.19417,0.19201,0.19473,0.19329,0.19215,0.19407,0.19319,0.19282,0.19358,0.19341,0.1934,0.19345,0.19338,0.19322
7,0.0016051,0.0018234,0.00019346,0.0017877,0.001518,0.0012675,0.0010317,-0.00028466,0.00099531,0.00031982,0.000568,0.0010205,0.00071289,0.0010728,0.0010702,0.00080163,0.0010142,0.00092936,0.00086966,0.00093348
8,0.00010889,-1.036e-05,0.0015378,4.7823e-06,9.0519e-05,0.00027058,0.00052488,0.0018206,0.00052806,0.0012243,0.00093151,0.000509,0.00081909,0.00044166,0.00043886,0.00072496,0.00050288,0.00058075,0.00064891,0.00058347
9,1.8908e-06,2.7123e-06,3.2688e-06,,1.6694e-06,-6.6036e-07,1.0644e-06,2.2182e-06,9.5707e-07,-2.1235e-07,1.5963e-06,6.8883e-07,9.9032e-07,1.2387e-06,5.8349e-07,2.619e-07,9.8395e-07,5.4604e-07,5.3746e-07,9.0525e-07
