,0,1,2
0,616.67,619.92,618.83
1,-621.75,-625.86,-624.11
2,-66.489,-65.717,-66.218
3,-7.9116,-7.8319,-7.9364
4,-0.54992,-0.54789,-0.58232
5,2.1719,2.1239,2.1231
6,0.5701,0.53349,0.54825
7,-0.040035,-0.036897,-0.035756
8,0.00088465,-0.00247,-0.0027122
9,0.0047181,0.0036433,0.0041485
10,0.00058376,0.0018307,0.0018586
11,-2.4887e-05,-4.8291e-05,-5.7536e-05
12,7.9894e-07,5.8765e-06,8.238e-06
