,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,159.24,159.53,159.7,156.69,158.54,158.48,159.3,158.75,157.48,158.18,158.18,158.25,158.38,158.33,158.33,157.67,158.55,158.03,158.07,158.24
1,-158.64,-161.53,-160.78,-158.2,-160.33,-160.25,-161.06,-160.5,-159.38,-159.92,-159.92,-160.01,-160.18,-160.04,-160.04,-159.47,-160.29,-159.81,-159.86,-160.02
2,-9.297,-9.2638,-9.6814,-9.2878,-9.1089,-9.0499,-9.0553,-9.0838,-8.9313,-9.0961,-9.0961,-9.0695,-9.0358,-9.1139,-9.1139,-9.0203,-9.089,-9.0425,-9.0429,-9.0496
3,-0.034391,-0.035006,-0.03473,-0.031578,-0.031117,-0.031438,-0.031014,-0.031316,-0.030655,-0.031517,-0.031517,-0.031327,-0.031347,-0.031543,-0.031543,-0.031125,-0.031407,-0.031237,-0.031494,-0.03119
4,-6.4124e-06,-6.5827e-06,-6.4334e-06,-5.7425e-06,-5.462e-06,-5.8152e-06,-5.6141e-06,-5.6748e-06,-5.4892e-06,-5.603e-06,-5.603e-06,-5.7519e-06,-5.6138e-06,-5.7458e-06,-5.7458e-06,-5.6545e-06,-5.6568e-06,-5.6441e-06,-5.7097e-06,-5.6611e-06
5,0.38757,0.43139,0.46367,0.42461,0.54427,0.46345,0.47502,0.47326,0.49415,0.48911,0.48911,0.47995,0.48786,0.48424,0.48424,0.47877,0.48463,0.48234,0.48573,0.49003
6,0.049684,0.012962,0.012116,0.0097627,0.012168,0.010434,0.011322,0.011254,0.011369,0.011498,0.011498,0.011351,0.01123,0.011401,0.011401,0.011014,0.011137,0.010886,0.011315,0.011323
7,0.013486,0.0045342,0.0048596,0.0044122,0.0055547,0.0046748,0.004864,0.0047903,0.0049176,0.0049241,0.0049241,0.0048521,0.0048937,0.0048772,0.0048772,0.0048392,0.0048925,0.0048557,0.0048755,0.0049444
8,-0.0064054,-4.8181e-05,-2.9211e-05,-1.9907e-05,-3.7963e-05,-2.712e-05,-4.02e-05,-3.7529e-06,-2.2144e-06,-1.0645e-05,-1.0645e-05,-9.0167e-06,-1.8777e-05,-1.3843e-05,-1.3843e-05,-1.4365e-05,-1.1209e-05,-1.0875e-05,-6.0107e-06,-1.6839e-05
9,0.0058671,3.9457e-05,-3.4198e-06,2.3298e-06,7.6022e-07,8.4331e-08,-1.3217e-06,,,-2.9837e-06,-2.9837e-06,,-3.291e-06,-2.1286e-06,-2.1286e-06,-1.2328e-06,-9.7264e-07,-1.0509e-06,,-3.338e-06
10,0.0008578,5.0214e-06,,,,,,,,,,,,,,,,,,
11,3.2163e-05,,,,,,,,,,,,,,,,,,,
12,1.7585e-06,,,,,,,,,,,,,,,,,,,
