2	0.12468597242727242
2	0.021961663936364673
4	0.011524517881818852
6	0.014742845754545542
8	0.008415300299999373
14	0.0021837906090915737
19	0.0016366087909105431
27	0.0009313360636369339
33	0.00030651788181756956
49	0.0005755730272731796
54	0.00014133606363664342
72	0.000802391209090203
84	0.0011847548454539947
105	0.0004302093909096527
126	0.000399336063637179
144	9.866393636315252e-05
176	8.606333636329566e-05
204	0.0004253002999998756
247	0.00010211848181818084
270	0.00015475484545390827
350	1.1482118180694556e-05
374	5.039120908989503e-05
408	6.424515454561686e-05
500	5.3699700000464645e-05
552	0.00015893666363631098
570	3.4754845454898486e-05
648	5.415424545418546e-05
696	5.517881819017134e-06
798	3.230029999912176e-05
870	3.702757272705526e-05
972	3.657302727155809e-05
1012	6.482118180883845e-06
1116	8.118481817476209e-06
1250	1.0573027271476576e-05
1350	3.7548454532299047e-06
1512	6.333636370925433e-08
1674	2.175484545396955e-05
1836	8.391209091129781e-06
1890	7.426972727486714e-06
2160	4.754845454257861e-06
2160	4.754845454257861e-06
2322	4.754845454257861e-06
2516	4.391209090570669e-06
2651	7.548454536987492e-07
2913	3.426972726927602e-06
3100	1.2451545465808067e-06
3240	4.300299998760693e-06
3366	4.936663636101457e-06
3726	3.7548454532299047e-06
3870	4.4821181823806455e-06
3996	5.209390907978673e-06
4410	8.754845454816973e-06
4496	6.209390909006629e-06
4849	4.391209090570669e-06
5400	5.754845453509461e-06
5472	5.754845453509461e-06
